game_id,white_player,black_player,white_groups,black_groups,all_groups,white_spbts,black_spbts,white_exposure,black_exposure,plies_analyzed,white,black,result,date,time_control,variant,starting_fen,white_elo,black_elo,white_a,black_a,white_b,black_b,white_c,black_c,white_d,black_d,white_e,black_e,white_f,black_f,white_g,black_g,white_h,black_h,cohort_id,cohort_name,cohort_tags
,"Dmochowska,A","Witczak,Kamil",[],[],"['rating_2000_9999', 'cohort_member']",0.030303030303030304,0.1044776119402985,132,134,23,"Dmochowska,A","Witczak,Kamil",1/2-1/2,2025.08.02,,Standard,,2034.0,1589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.5833333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Lach,Michal","Czarniecka,Aleksandra",[],[],"['rating_2000_9999', 'cohort_member']",0.20491803278688525,0.0,122,138,23,"Lach,Michal","Czarniecka,Aleksandra",0-1,2025.08.02,,Standard,,,2028.0,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Gbiorczyk,Mikolaj","Zarczuk,Michal",[],[],"['rating_2000_9999', 'cohort_member']",0.1328125,0.0,128,116,23,"Gbiorczyk,Mikolaj","Zarczuk,Michal",1/2-1/2,2025.08.02,,Standard,,2070.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7083333333333334,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Fritz,Antoni","Doberschutz,Przemyslaw",[],[],"['rating_2000_9999', 'cohort_member']",0.12121212121212122,0.10810810810810811,132,148,23,"Fritz,Antoni","Doberschutz,Przemyslaw",1-0,2025.08.02,,Standard,,2042.0,1839.0,0.0,0.0,0.125,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.5416666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Ewiak,Filip","Zareba,R",[],[],"['rating_2000_9999', 'cohort_member']",0.12030075187969924,0.05,133,120,23,"Ewiak,Filip","Zareba,R",0-1,2025.08.02,,Standard,,1774.0,2043.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Moranda,W","Brodowski,P",[],[],"['rating_2000_9999', 'cohort_member']",0.0,0.015384615384615385,126,130,23,"Moranda,W","Brodowski,P",0-1,2025.08.02,,Standard,,2543.0,2457.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Klekowski,M","Razin,V",[],[],"['rating_2000_9999', 'cohort_member']",0.0,0.14516129032258066,115,124,23,"Klekowski,M","Razin,V",1/2-1/2,2025.08.02,,Standard,,2460.0,2396.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Tazbir,M","Lewicki,Mir",[],[],"['rating_2000_9999', 'cohort_member']",0.0,0.16176470588235295,108,136,23,"Tazbir,M","Lewicki,Mir",1/2-1/2,2025.08.02,,Standard,,2529.0,2332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Koziorowicz,Michal","Maiorov,N1",[],[],"['rating_2000_9999', 'cohort_member']",0.13821138211382114,0.07352941176470588,123,136,23,"Koziorowicz,Michal","Maiorov,N1",1-0,2025.08.02,,Standard,,2322.0,2472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7083333333333334,0.4166666666666667,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Teclaf,Pawel","Reza,W",[],[],"['rating_2000_9999', 'cohort_member']",0.13846153846153847,0.12857142857142856,130,140,23,"Teclaf,Pawel","Reza,W",1-0,2025.08.02,,Standard,,2571.0,2284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Pakleza,Z","Nagly,Wojciech",[],[],"['rating_2000_9999', 'cohort_member']",0.16312056737588654,0.15441176470588236,141,136,23,"Pakleza,Z","Nagly,Wojciech",1/2-1/2,2025.08.02,,Standard,,2494.0,2133.0,0.0,0.0,0.08333333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.8333333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Plichta,K","Leskiewicz,Ignacy",[],[],"['rating_2000_9999', 'cohort_member']",0.16793893129770993,0.1388888888888889,131,144,23,"Plichta,K","Leskiewicz,Ignacy",1-0,2025.08.02,,Standard,,2361.0,2115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Jedynak,R","Kucza,Karol",[],[],"['rating_2000_9999', 'cohort_member']",0.17164179104477612,0.15873015873015872,134,126,23,"Jedynak,R","Kucza,Karol",0-1,2025.08.02,,Standard,,2348.0,2264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Raczek,Krzysztof","Derejczyk,Mateusz",[],[],"['rating_2000_9999', 'cohort_member']",0.0661764705882353,0.1,136,140,23,"Raczek,Krzysztof","Derejczyk,Mateusz",1-0,2025.08.02,,Standard,,2487.0,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.38095238095238093,0.5833333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Piesik,P","Jedras,P",[],[],"['rating_2000_9999', 'cohort_member']",0.09859154929577464,0.043478260869565216,142,138,23,"Piesik,P","Jedras,P",1/2-1/2,2025.08.02,,Standard,,2427.0,2079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.25,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Kowalski,Igor","Terkiewicz,Bruno",[],[],"['rating_2000_9999', 'cohort_member']",0.16911764705882354,0.13846153846153847,136,130,23,"Kowalski,Igor","Terkiewicz,Bruno",1/2-1/2,2025.08.02,,Standard,,2391.0,2128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.75,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Hury,Tymoteusz","Hulka,Valentyn",[],[],"['rating_2000_9999', 'cohort_member']",0.25161290322580643,0.10144927536231885,155,138,23,"Hury,Tymoteusz","Hulka,Valentyn",0-1,2025.08.02,,Standard,,2121.0,2357.0,0.0,0.0,0.0,0.5,0.7083333333333334,0.0,0.0,0.0,0.0,0.0,0.875,0.08333333333333333,0.041666666666666664,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Sieciechowicz,M","Borkowski,F",[],[],"['rating_2000_9999', 'cohort_member']",0.20149253731343283,0.17307692307692307,134,104,23,"Sieciechowicz,M","Borkowski,F",1-0,2025.08.02,,Standard,,2398.0,2257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.375,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Szopka,D","Sabuk,P",[],[],"['rating_2000_9999', 'cohort_member']",0.061224489795918366,0.125,147,136,23,"Szopka,D","Sabuk,P",0-1,2025.08.02,,Standard,,2006.0,2316.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.2916666666666667,0.0,0.0,0.0,0.0,0.16666666666666666,0.4166666666666667,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Borischik,Sergey","Krzywda,A",[],[],"['rating_2000_9999', 'cohort_member']",0.18253968253968253,0.171875,126,128,23,"Borischik,Sergey","Krzywda,A",1-0,2025.08.02,,Standard,,2173.0,2149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Zeberski,J","Syrkiewicz,Michal",[],[],"['rating_2000_9999', 'cohort_member']",0.16296296296296298,0.030303030303030304,135,132,23,"Zeberski,J","Syrkiewicz,Michal",0-1,2025.08.02,,Standard,,2322.0,2048.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Chylewski,Patryk","Wieczorek,Mikolaj",[],[],"['rating_2000_9999', 'cohort_member']",0.04081632653061224,0.15671641791044777,147,134,23,"Chylewski,Patryk","Wieczorek,Mikolaj",1-0,2025.08.02,,Standard,,2324.0,1994.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.875,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Taranowicz,Michal","Khamidov,Abdulla",[],[],"['rating_2000_9999', 'cohort_member']",0.1323529411764706,0.14492753623188406,136,138,23,"Taranowicz,Michal","Khamidov,Abdulla",1/2-1/2,2025.08.02,,Standard,,2158.0,2056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Marek,Grzegorz","Klys,Kacper",[],[],"['rating_2000_9999', 'cohort_member']",0.1357142857142857,0.0136986301369863,140,146,23,"Marek,Grzegorz","Klys,Kacper",0-1,2025.08.02,,Standard,,1973.0,2124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.08333333333333333,0.2916666666666667,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Golenia,Jan","Grech,Kacper",[],[],"['rating_2000_9999', 'cohort_member']",0.04477611940298507,0.1506849315068493,134,146,23,"Golenia,Jan","Grech,Kacper",1-0,2025.08.02,,Standard,,2220.0,1975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.25,0.75,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Silich,Yahor","Zhuk,Ivan",[],[],"['rating_2000_9999', 'cohort_member']",0.14035087719298245,0.0,114,124,23,"Silich,Yahor","Zhuk,Ivan",1/2-1/2,2025.08.02,,Standard,,2245.0,2009.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Rychlik,Michal","Sliwicki,D",[],[],"['rating_2000_9999', 'cohort_member']",0.2537313432835821,0.043478260869565216,134,138,23,"Rychlik,Michal","Sliwicki,D",0-1,2025.08.02,,Standard,,1929.0,2129.0,0.0,0.0,0.0,0.0,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.875,0.25,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Pietrzak,Tomasz","Hasterok,Mateusz",[],[],"['rating_2000_9999', 'cohort_member']",0.05042016806722689,0.11290322580645161,119,124,23,"Pietrzak,Tomasz","Hasterok,Mateusz",1-0,2025.08.02,,Standard,,2034.0,2105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5833333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Mondrzycki,B","Krawiec,Grzegorz",[],[],"['rating_2000_9999', 'cohort_member']",0.12307692307692308,0.0,130,120,23,"Mondrzycki,B","Krawiec,Grzegorz",1-0,2025.08.02,,Standard,,2224.0,1839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Czarniecka,Aleksandra","Semenukha,Nikita",[],[],"['rating_2000_9999', 'cohort_member']",0.15436241610738255,0.08064516129032258,149,124,23,"Czarniecka,Aleksandra","Semenukha,Nikita",0-1,2025.08.02,,Standard,,2028.0,2065.0,0.0,0.0,0.4583333333333333,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.4166666666666667,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Kovalevsky,Stanislav","Malecki,E",[],[],"['rating_2000_9999', 'cohort_member']",0.07352941176470588,0.08333333333333333,136,144,23,"Kovalevsky,Stanislav","Malecki,E",1-0,2025.08.02,,Standard,,2105.0,1972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.5,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Gulbinski,Michal","Suliborski,J",[],[],"['rating_2000_9999', 'cohort_member']",0.17482517482517482,0.015384615384615385,143,130,23,"Gulbinski,Michal","Suliborski,J",0-1,2025.08.02,,Standard,,1768.0,2266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.125,0.16666666666666666,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Bukala,Weronika","Stepinski,Piotr",[],[],"['rating_2000_9999', 'cohort_member']",0.1349206349206349,0.016129032258064516,126,124,23,"Bukala,Weronika","Stepinski,Piotr",1/2-1/2,2025.08.02,,Standard,,1884.0,2091.0,0.0,0.08333333333333333,0.0,0.0,0.7083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Przybylka,D","Kozlowski,Michal",[],[],"['rating_2000_9999', 'cohort_member']",0.12195121951219512,0.04285714285714286,123,140,23,"Przybylka,D","Kozlowski,Michal",0-1,2025.08.02,,Standard,,1998.0,2153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.25,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Doberschutz,Wojciech","Stachowiak,K",[],[],"['rating_2000_9999', 'cohort_member']",0.15966386554621848,0.0967741935483871,119,124,23,"Doberschutz,Wojciech","Stachowiak,K",0-1,2025.08.02,,Standard,,1657.0,2407.0,0.0,0.0,0.0,0.16666666666666666,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Golenia,Wojciech","Dmochowska,A",[],[],"['rating_2000_9999', 'cohort_member']",0.13286713286713286,0.0,143,116,23,"Golenia,Wojciech","Dmochowska,A",1-0,2025.08.02,,Standard,,2249.0,2034.0,0.4583333333333333,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Zerebiec,Maurycy","Nikonenko,Mykhailo",[],[],"['rating_2000_9999', 'cohort_member']",0.0,0.10833333333333334,113,120,23,"Zerebiec,Maurycy","Nikonenko,Mykhailo",1-0,2025.08.02,,Standard,,2073.0,1698.0,0.0,0.0,0.0,0.0,0.0,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Probola,R","Alexeev,Nikita",[],[],"['rating_2000_9999', 'cohort_member']",0.09523809523809523,0.029411764705882353,147,136,23,"Probola,R","Alexeev,Nikita",0-1,2025.08.02,,Standard,,2100.0,1765.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.125,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Hupa,Szymon","Fritz,Antoni",[],[],"['rating_2000_9999', 'cohort_member']",0.0,0.01282051282051282,118,156,23,"Hupa,Szymon","Fritz,Antoni",0-1,2025.08.02,,Standard,,,2042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Zareba,R","Charczenko,Dominik",[],[],"['rating_2000_9999', 'cohort_member']",0.1092436974789916,0.1111111111111111,119,126,23,"Zareba,R","Charczenko,Dominik",1-0,2025.08.02,,Standard,,2043.0,1797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5416666666666666,0.5833333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Wilgosz,Tomasz","Djuric,S",[],[],"['rating_2000_9999', 'cohort_member']",0.04938271604938271,0.17857142857142858,162,140,23,"Wilgosz,Tomasz","Djuric,S",0-1,2025.08.02,,Standard,,1765.0,2255.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Gbiorczyk,Mikolaj","Druzd,Szymon",[],[],"['rating_2000_9999', 'cohort_member']",0.1322314049586777,0.08571428571428572,121,140,23,"Gbiorczyk,Mikolaj","Druzd,Szymon",1-0,2025.08.02,,Standard,,2070.0,1698.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.5,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Czarnecka,Lidia","Aksianevich,Yury",[],[],"['rating_2000_9999', 'cohort_member']",0.21374045801526717,0.1111111111111111,131,126,23,"Czarnecka,Lidia","Aksianevich,Yury",1/2-1/2,2025.08.02,,Standard,,2034.0,1903.0,0.5416666666666666,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Dobrzanski,P","Olczak,Mariusz",[],[],"['rating_2000_9999', 'cohort_member']",0.1625,0.2,160,130,23,"Dobrzanski,P","Olczak,Mariusz",1-0,2025.08.02,,Standard,,2036.0,1793.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.6666666666666666,0.4166666666666667,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Wilgosz,Szczepan","Karpiuk,Julian",[],[],"['rating_2000_9999', 'cohort_member']",0.10256410256410256,0.11475409836065574,156,122,23,"Wilgosz,Szczepan","Karpiuk,Julian",1-0,2025.08.02,,Standard,,2024.0,1737.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5833333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Makarec,Anna","Protas,Jakub",[],[],"['rating_2000_9999', 'cohort_member']",0.15555555555555556,0.0,135,122,23,"Makarec,Anna","Protas,Jakub",0-1,2025.08.02,,Standard,,1714.0,2012.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Brodowski,P","Koziorowicz,Michal",[],[],"['rating_2000_9999', 'cohort_member']",0.1,0.13846153846153847,140,130,23,"Brodowski,P","Koziorowicz,Michal",1-0,2025.08.02,,Standard,,2457.0,2322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.75,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Razin,V","Teclaf,Pawel",[],[],"['rating_2000_9999', 'cohort_member']",0.0782608695652174,0.18571428571428572,115,140,23,"Razin,V","Teclaf,Pawel",0-1,2025.08.02,,Standard,,2396.0,2571.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.375,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Lewicki,Mir","Klekowski,M",[],[],"['rating_2000_9999', 'cohort_member']",0.14482758620689656,0.07042253521126761,145,142,23,"Lewicki,Mir","Klekowski,M",1/2-1/2,2025.08.02,,Standard,,2332.0,2460.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.25,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Kucza,Karol","Tazbir,M",[],[],"['rating_2000_9999', 'cohort_member']",0.1323529411764706,0.10344827586206896,136,116,23,"Kucza,Karol","Tazbir,M",1/2-1/2,2025.08.02,,Standard,,2264.0,2529.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.5,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Moranda,W","Plichta,K",[],[],"['rating_2000_9999', 'cohort_member']",0.14516129032258066,0.125,124,128,23,"Moranda,W","Plichta,K",1/2-1/2,2025.08.02,,Standard,,2543.0,2361.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Chylewski,Patryk","Pakleza,Z",[],[],"['rating_2000_9999', 'cohort_member']",0.027972027972027972,0.05194805194805195,143,154,23,"Chylewski,Patryk","Pakleza,Z",0-1,2025.08.02,,Standard,,2324.0,2494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Maiorov,N1","Golenia,Jan",[],[],"['rating_2000_9999', 'cohort_member']",0.1565217391304348,0.15,115,120,23,"Maiorov,N1","Golenia,Jan",1-0,2025.08.02,,Standard,,2472.0,2220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Reza,W","Raczek,Krzysztof",[],[],"['rating_2000_9999', 'cohort_member']",0.08461538461538462,0.06140350877192982,130,114,23,"Reza,W","Raczek,Krzysztof",1-0,2025.08.02,,Standard,,2284.0,2487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.2916666666666667,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Hulka,Valentyn","Mondrzycki,B",[],[],"['rating_2000_9999', 'cohort_member']",0.07142857142857142,0.12162162162162163,112,148,23,"Hulka,Valentyn","Mondrzycki,B",1-0,2025.08.02,,Standard,,2357.0,2224.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Klys,Kacper","Sieciechowicz,M",[],[],"['rating_2000_9999', 'cohort_member']",0.0423728813559322,0.1891891891891892,118,148,23,"Klys,Kacper","Sieciechowicz,M",0-1,2025.08.02,,Standard,,2124.0,2398.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.20833333333333334,0.9166666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Sabuk,P","Kovalevsky,Stanislav",[],[],"['rating_2000_9999', 'cohort_member']",0.17391304347826086,0.15942028985507245,138,138,23,"Sabuk,P","Kovalevsky,Stanislav",1-0,2025.08.02,,Standard,,2316.0,2105.0,0.041666666666666664,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
,"Sliwicki,D","Borischik,Sergey",[],[],"['rating_2000_9999', 'cohort_member']",0.1386861313868613,0.16129032258064516,137,124,23,"Sliwicki,D","Borischik,Sergey",0-1,2025.08.02,,Standard,,2129.0,2173.0,0.0,0.2,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,twic_strong,Strong Human Games (TWIC 2000+),"['human', 'strong', 'tournament', 'twic']"
